Open,High,Close,Low,Volume,Date
1.64,1.66,1.65,1.625,4526172,21-01-2019
1.64,1.655,1.645,1.64,2089700,22-01-2019
1.65,1.665,1.66,1.645,3532360,23-01-2019
1.67,1.67,1.66,1.648,3954770,24-01-2019
1.665,1.685,1.67,1.65,3993877,25-01-2019
1.68,1.68,1.67,1.655,4942596,29-01-2019
1.67,1.685,1.68,1.655,5072091,30-01-2019
1.675,1.683,1.65,1.65,6052244,31-01-2019
1.65,1.665,1.655,1.645,4217452,01-02-2019
1.645,1.705,1.7,1.645,4708695,04-02-2019
1.7,1.74,1.725,1.695,4787940,05-02-2019
1.715,1.74,1.73,1.7,5051545,06-02-2019
1.73,1.74,1.73,1.715,4635663,07-02-2019
1.74,1.75,1.735,1.727,4213663,08-02-2019
1.73,1.735,1.73,1.685,4559656,11-02-2019
1.74,1.747,1.74,1.72,4875500,12-02-2019
1.745,1.75,1.74,1.73,4546377,13-02-2019
1.735,1.747,1.74,1.72,6780215,14-02-2019
1.735,1.74,1.74,1.715,4258428,15-02-2019
1.74,1.75,1.74,1.735,4512025,18-02-2019
1.75,1.76,1.74,1.732,3464898,19-02-2019
1.74,1.75,1.735,1.73,3179074,20-02-2019
1.74,1.758,1.745,1.715,5277730,21-02-2019
1.745,1.775,1.76,1.74,4091576,22-02-2019
1.76,1.765,1.755,1.745,2806503,25-02-2019
1.75,1.77,1.76,1.75,3882048,26-02-2019
1.765,1.765,1.76,1.75,3841161,27-02-2019
1.77,1.77,1.735,1.725,6969167,28-02-2019
1.74,1.765,1.755,1.735,5578487,01-03-2019
1.765,1.77,1.765,1.75,2841569,04-03-2019
1.76,1.78,1.768,1.75,2844055,05-03-2019
1.78,1.78,1.77,1.75,4145435,06-03-2019
1.77,1.795,1.79,1.76,4953922,07-03-2019
1.79,1.8,1.785,1.78,3175557,08-03-2019
1.78,1.8,1.78,1.78,2062909,11-03-2019
1.785,1.8,1.785,1.78,2025405,12-03-2019
1.78,1.798,1.78,1.773,3645867,13-03-2019
1.785,1.788,1.775,1.76,2749174,14-03-2019
1.78,1.82,1.77,1.77,16103147,15-03-2019
1.78,1.793,1.78,1.775,2768995,18-03-2019
1.795,1.83,1.8,1.785,4736197,19-03-2019
1.8,1.813,1.8,1.793,4441926,20-03-2019
1.78,1.8,1.765,1.765,8428119,21-03-2019
1.77,1.8,1.78,1.76,4492361,22-03-2019
1.78,1.79,1.78,1.775,3353265,25-03-2019
1.775,1.8,1.785,1.77,5150129,26-03-2019
1.775,1.798,1.78,1.775,3786465,27-03-2019
1.775,1.79,1.785,1.77,3726837,28-03-2019
1.79,1.8,1.775,1.775,3806014,29-03-2019
1.78,1.795,1.785,1.775,4196551,01-04-2019
1.78,1.798,1.795,1.78,4806534,02-04-2019
1.8,1.815,1.81,1.79,4050867,03-04-2019
1.81,1.815,1.795,1.795,4701540,04-04-2019
1.79,1.795,1.775,1.77,4384122,05-04-2019
1.775,1.8,1.795,1.773,3042131,08-04-2019
1.79,1.795,1.765,1.755,3252694,09-04-2019
1.77,1.775,1.76,1.755,3036628,10-04-2019
1.755,1.76,1.755,1.745,2641218,11-04-2019
1.76,1.78,1.78,1.753,3141686,12-04-2019
1.78,1.783,1.775,1.765,2395799,15-04-2019
1.77,1.785,1.775,1.77,4274694,16-04-2019
1.77,1.79,1.755,1.75,2904075,17-04-2019
1.765,1.765,1.765,1.747,4603943,18-04-2019
1.765,1.775,1.775,1.76,4361088,23-04-2019
1.785,1.795,1.785,1.775,5045997,24-04-2019
1.8,1.8,1.8,1.785,5767954,26-04-2019
1.8,1.805,1.805,1.79,2705052,29-04-2019
1.8,1.8,1.775,1.773,3156068,30-04-2019
1.795,1.795,1.775,1.77,3544710,01-05-2019
1.775,1.8,1.795,1.77,2144891,02-05-2019
1.8,1.81,1.8,1.79,2846560,03-05-2019
1.79,1.808,1.8,1.778,4235173,06-05-2019
1.8,1.808,1.8,1.795,3133976,07-05-2019
1.79,1.805,1.8,1.79,5439225,08-05-2019
1.79,1.822,1.82,1.79,3401724,09-05-2019
1.825,1.857,1.855,1.81,6413044,10-05-2019
1.84,1.85,1.835,1.825,4672159,13-05-2019
1.83,1.84,1.835,1.82,6351453,14-05-2019
1.83,1.84,1.835,1.815,4889755,15-05-2019
1.845,1.85,1.845,1.83,7343018,16-05-2019
1.85,1.867,1.86,1.85,5390885,17-05-2019
1.87,1.878,1.87,1.855,3525917,20-05-2019
1.82,1.825,1.81,1.8,4716833,21-05-2019
1.805,1.817,1.8,1.79,4376445,22-05-2019
1.815,1.825,1.815,1.8,4520635,23-05-2019
1.805,1.82,1.81,1.8,3443913,24-05-2019
1.81,1.82,1.79,1.785,3986730,27-05-2019
1.795,1.8,1.79,1.775,11321501,28-05-2019
1.78,1.79,1.79,1.78,5536156,29-05-2019
1.78,1.79,1.78,1.765,5720394,30-05-2019
1.77,1.78,1.78,1.76,4213321,31-05-2019
1.77,1.788,1.78,1.77,5212936,03-06-2019
1.78,1.8,1.795,1.775,5216633,04-06-2019
1.8,1.815,1.795,1.785,6154424,05-06-2019
1.81,1.835,1.835,1.8,4167558,06-06-2019
1.84,1.855,1.855,1.82,5713814,07-06-2019
1.87,1.885,1.855,1.84,7048373,11-06-2019
1.85,1.88,1.87,1.85,4698898,12-06-2019
1.89,1.89,1.89,1.875,4333611,13-06-2019
1.89,1.957,1.945,1.89,9649605,14-06-2019
1.95,1.955,1.91,1.91,7522788,17-06-2019
1.92,1.957,1.955,1.915,8521112,18-06-2019
1.955,1.965,1.95,1.935,8358943,19-06-2019
1.985,1.995,1.975,1.965,11683338,20-06-2019
1.97,1.98,1.95,1.95,8197236,21-06-2019
1.96,1.965,1.945,1.93,3918459,24-06-2019
1.935,1.96,1.945,1.935,6392123,25-06-2019
1.93,1.945,1.915,1.903,7475755,26-06-2019
1.9,1.915,1.905,1.893,4399248,27-06-2019
1.915,1.92,1.875,1.87,6711712,28-06-2019
1.89,1.9,1.885,1.88,7714751,01-07-2019
1.89,1.9,1.885,1.883,5397206,02-07-2019
1.89,1.93,1.92,1.89,5272614,03-07-2019
1.93,1.945,1.93,1.915,4713258,04-07-2019
1.945,1.95,1.915,1.915,5589795,05-07-2019
1.92,1.925,1.885,1.88,5800887,08-07-2019
1.895,1.91,1.9,1.885,4297968,09-07-2019
1.9,1.925,1.91,1.895,2198163,10-07-2019
1.91,1.923,1.915,1.9,2909279,11-07-2019
1.915,1.92,1.89,1.885,4295948,12-07-2019
1.88,1.89,1.86,1.85,2378260,15-07-2019
1.86,1.865,1.865,1.84,4755563,16-07-2019
1.855,1.875,1.835,1.835,5593031,17-07-2019
1.835,1.86,1.835,1.82,6209581,18-07-2019
1.83,1.845,1.84,1.827,4995753,19-07-2019
1.825,1.835,1.8,1.795,7110324,22-07-2019
1.79,1.805,1.8,1.79,6763813,23-07-2019
1.795,1.825,1.815,1.795,7365274,24-07-2019
1.82,1.83,1.81,1.81,6881278,25-07-2019
1.81,1.835,1.8,1.795,5695112,26-07-2019
1.805,1.81,1.805,1.79,4699921,29-07-2019
1.82,1.82,1.81,1.798,5793783,30-07-2019
1.805,1.81,1.775,1.775,7559553,31-07-2019
1.785,1.798,1.79,1.78,7908797,01-08-2019
1.79,1.795,1.78,1.775,8928274,02-08-2019
1.78,1.8,1.78,1.775,4415190,05-08-2019
1.76,1.785,1.76,1.75,8403674,06-08-2019
1.765,1.805,1.795,1.755,7541896,07-08-2019
1.785,1.8,1.8,1.758,8679794,08-08-2019
1.8,1.805,1.785,1.765,5763781,09-08-2019
1.78,1.785,1.775,1.765,4994939,12-08-2019
1.775,1.795,1.78,1.77,4985660,13-08-2019
1.79,1.793,1.79,1.78,8116825,14-08-2019
1.785,1.79,1.77,1.76,8301644,15-08-2019
1.775,1.79,1.765,1.76,6814857,16-08-2019
1.775,1.78,1.755,1.755,4312262,19-08-2019
1.765,1.77,1.765,1.755,7882777,20-08-2019
1.77,1.775,1.765,1.755,4677199,21-08-2019
1.76,1.775,1.77,1.755,5090895,22-08-2019
1.77,1.8,1.795,1.755,8152953,23-08-2019
1.76,1.788,1.775,1.76,4335013,26-08-2019
1.765,1.775,1.765,1.76,4427537,27-08-2019
1.76,1.785,1.78,1.76,7261478,28-08-2019
1.77,1.79,1.79,1.765,4312009,29-08-2019
1.8,1.805,1.8,1.78,6818842,30-08-2019
1.79,1.8,1.785,1.78,1854195,02-09-2019
1.78,1.8,1.79,1.77,4040129,03-09-2019
1.785,1.8,1.78,1.77,6036523,04-09-2019
1.765,1.788,1.78,1.76,4567275,05-09-2019
1.77,1.778,1.77,1.758,3605967,06-09-2019
1.775,1.78,1.765,1.76,5685055,09-09-2019
1.77,1.77,1.75,1.74,4967598,10-09-2019
1.745,1.77,1.76,1.74,5189266,11-09-2019
1.78,1.793,1.79,1.77,5385880,12-09-2019
1.785,1.79,1.78,1.775,5262098,13-09-2019
1.765,1.765,1.755,1.74,5549690,16-09-2019
1.75,1.775,1.77,1.745,2727645,17-09-2019
1.765,1.775,1.765,1.755,3975413,18-09-2019
1.765,1.785,1.775,1.765,8503565,19-09-2019
1.775,1.795,1.79,1.775,7472369,20-09-2019
1.79,1.8,1.76,1.758,5627288,23-09-2019
1.77,1.775,1.76,1.755,4360082,24-09-2019
1.775,1.785,1.765,1.755,8711561,25-09-2019
1.77,1.78,1.765,1.76,6089266,26-09-2019
1.775,1.805,1.805,1.775,4724011,27-09-2019
1.81,1.82,1.815,1.795,9214103,30-09-2019
1.83,1.83,1.83,1.81,6602253,01-10-2019
1.83,1.835,1.805,1.8,6747707,02-10-2019
1.79,1.79,1.785,1.763,7644856,03-10-2019
1.78,1.8,1.8,1.77,5132598,04-10-2019
1.81,1.81,1.8,1.78,3343968,07-10-2019
1.81,1.82,1.8,1.785,6879449,08-10-2019
1.805,1.825,1.81,1.795,7311431,09-10-2019
1.81,1.825,1.805,1.795,5759217,10-10-2019
1.82,1.82,1.81,1.795,4394692,11-10-2019
1.815,1.82,1.815,1.805,4812594,14-10-2019
1.81,1.835,1.835,1.81,3409327,15-10-2019
1.84,1.845,1.845,1.825,4817300,16-10-2019
1.845,1.855,1.835,1.835,5997078,17-10-2019
1.82,1.83,1.81,1.81,3223861,18-10-2019
1.825,1.83,1.82,1.81,3330573,21-10-2019
1.84,1.85,1.845,1.825,5005556,22-10-2019
1.845,1.85,1.835,1.825,4962300,23-10-2019
1.835,1.845,1.835,1.83,3443856,24-10-2019
1.85,1.86,1.85,1.837,3084269,25-10-2019
1.855,1.86,1.855,1.84,4529147,28-10-2019
1.86,1.86,1.855,1.84,5430803,29-10-2019
1.845,1.86,1.835,1.83,6399397,30-10-2019
1.84,1.865,1.85,1.835,6191496,31-10-2019
1.855,1.875,1.87,1.85,5070087,01-11-2019
1.87,1.885,1.855,1.845,4514861,04-11-2019
1.855,1.87,1.845,1.84,3800970,05-11-2019
1.845,1.86,1.85,1.84,4634718,06-11-2019
1.855,1.895,1.89,1.85,4156579,07-11-2019
1.88,1.88,1.85,1.845,4366037,08-11-2019
1.86,1.875,1.875,1.845,3128149,11-11-2019
1.865,1.88,1.865,1.86,4755390,12-11-2019
1.9,1.9,1.88,1.865,5910324,13-11-2019
1.87,1.89,1.825,1.815,10627703,14-11-2019
1.84,1.855,1.84,1.825,6585344,15-11-2019
1.805,1.805,1.76,1.75,7683183,18-11-2019
1.755,1.765,1.765,1.74,4950178,19-11-2019
1.75,1.76,1.72,1.712,11618555,20-11-2019
1.7,1.73,1.705,1.7,8138300,21-11-2019
1.71,1.745,1.705,1.7,7482751,22-11-2019
1.71,1.725,1.71,1.7,4241083,25-11-2019
1.705,1.75,1.74,1.705,7909075,26-11-2019
1.76,1.78,1.765,1.75,6659482,27-11-2019
1.76,1.775,1.755,1.747,3861520,28-11-2019
1.75,1.755,1.74,1.74,5568176,29-11-2019
1.74,1.75,1.725,1.725,4489730,02-12-2019
1.705,1.715,1.685,1.675,5678224,03-12-2019
1.665,1.68,1.665,1.665,10186356,04-12-2019
1.675,1.685,1.67,1.67,5071229,05-12-2019
1.665,1.69,1.67,1.665,3579645,06-12-2019
1.67,1.675,1.665,1.665,3807878,09-12-2019
1.67,1.68,1.675,1.665,5036811,10-12-2019
1.68,1.705,1.7,1.67,5543685,11-12-2019
1.69,1.71,1.7,1.688,6357659,12-12-2019
1.7,1.71,1.695,1.68,5155113,13-12-2019
1.71,1.77,1.755,1.7,9266200,16-12-2019
1.765,1.775,1.745,1.735,8568467,17-12-2019
1.76,1.775,1.76,1.74,6099995,18-12-2019
1.8,1.81,1.765,1.76,8000624,19-12-2019
1.76,1.775,1.75,1.745,7429025,20-12-2019
1.755,1.765,1.74,1.735,4608737,23-12-2019
1.73,1.765,1.765,1.722,2746412,24-12-2019
1.76,1.768,1.73,1.725,2302663,27-12-2019
1.73,1.74,1.735,1.72,3305561,30-12-2019
1.715,1.73,1.7,1.7,3320487,31-12-2019
1.7,1.725,1.715,1.7,2398430,02-01-2020
1.73,1.74,1.725,1.715,4299696,03-01-2020
1.71,1.725,1.717,1.705,1801124,06-01-2020
